"","year","nbhd","block","lot","address","zip","sale_date","price","long","lat"
"5405","2015","UPPER EAST SIDE (79-96)","1577","1237","525 EAST 80TH   STREET","10075","07/20/2015",2437810,-73.949152,40.771752
"5406","2015","UPPER EAST SIDE (79-96)","1577","1303","507 EAST 80TH   STREET","10075","07/17/2015",770000,-73.949448,40.771876
"5407","2015","UPPER EAST SIDE (79-96)","1577","1306","507 EAST 80TH STREET","10075","01/07/2015",680000,-73.949448,40.771876
"5408","2015","UPPER EAST SIDE (79-96)","1577","1312","507 EAST 80TH   STREET","10075","07/21/2015",800000,-73.949448,40.771876
"5409","2015","UPPER EAST SIDE (79-96)","1577","1316","507 EAST 80TH   STREET","10075","05/26/2015",1520000,-73.949448,40.771876
"5410","2015","UPPER EAST SIDE (79-96)","1578","1045","52 EAST END AVENUE","10028","08/28/2015",1175000,-73.946801,40.772168
"5411","2015","UPPER EAST SIDE (79-96)","1578","1048","52 EAST END AVENUE","10028","07/22/2015",1788500,-73.946801,40.772168
"5412","2015","UPPER EAST SIDE (79-96)","1578","1072","52 EAST END AVENUE","10028","08/26/2015",3400000,-73.946801,40.772168
"5413","2015","UPPER EAST SIDE (79-96)","1578","1077","52 EAST END AVENUE","10028","04/24/2015",1600000,-73.946801,40.772168
"5414","2015","UPPER EAST SIDE (79-96)","1578","1125","50 EAST END AVENUE","10028","05/20/2015",405000,-73.946834,40.772124
"5415","2015","UPPER EAST SIDE (79-96)","1578","12","519 EAST 81ST STREET, 1D","10028","12/07/2015",336000,-73.948816,40.772438
"5416","2015","UPPER EAST SIDE (79-96)","1578","12","519 EAST 81ST STREET, A","10028","01/15/2015",240000,-73.948816,40.772438
"5417","2015","UPPER EAST SIDE (79-96)","1578","1201","554 EAST 82ND   STREET","10028","11/06/2015",4500000,-73.947754,40.772803
"5418","2015","UPPER EAST SIDE (79-96)","1578","1203","554 EAST 82ND   STREET","10028","10/16/2015",4417600,-73.947754,40.772803
"5419","2015","UPPER EAST SIDE (79-96)","1578","39","524 EAST 82ND   STREET","10028","11/09/2015",4925000,-73.948259,40.773017
"5420","2015","UPPER EAST SIDE (79-96)","1578","42","516 EAST 82ND   STREET, 4W","10028","12/29/2015",415000,-73.948393,40.773072
"5421","2015","UPPER EAST SIDE (79-96)","1579","15","525 E 82ND STREET, 5F/G","10028","02/19/2015",1576000,-73.948248,40.773031
"5422","2015","UPPER EAST SIDE (79-96)","1579","15","525 EAST 82 STREET, 3B","10028","05/18/2015",529000,-73.948248,40.773031
"5423","2015","UPPER EAST SIDE (79-96)","1579","15","525 EAST 82ND STREET, 11C","10028","01/15/2015",1425000,-73.948248,40.773031
"5424","2015","UPPER EAST SIDE (79-96)","1579","15","525 EAST 82ND STREET, 1C","10028","05/06/2015",977520,-73.948248,40.773031
"5425","2015","UPPER EAST SIDE (79-96)","1579","23","60 EAST END AVENUE, 16-B","10028","08/27/2015",1950000,-73.946559,40.7725
"5426","2015","UPPER EAST SIDE (79-96)","1579","23","60 EAST END AVENUE, 25C","10028","07/21/2015",2400000,-73.946559,40.7725
"5427","2015","UPPER EAST SIDE (79-96)","1579","23","60 EAST END AVENUE, 28A","10028","10/23/2015",2500000,-73.946559,40.7725
"5428","2015","UPPER EAST SIDE (79-96)","1579","23","60 EAST END AVENUE, 33A","10028","05/01/2015",2150000,-73.946559,40.7725
"5429","2015","UPPER EAST SIDE (79-96)","1579","23","60 EAST END AVENUE, 35A","10028","05/01/2015",3210000,-73.946559,40.7725
"5430","2015","UPPER EAST SIDE (79-96)","1579","23","60 EAST END AVENUE, 41A","10028","09/16/2015",2900000,-73.946559,40.7725
"5431","2015","UPPER EAST SIDE (79-96)","1579","23","60 EAST END AVENUE, 8C","10028","03/02/2015",2800000,-73.946559,40.7725
"5432","2015","UPPER EAST SIDE (79-96)","1579","44","512 EAST 83RD STREET, 1D","10028","12/01/2015",342701,-73.948002,40.773736
"5433","2015","UPPER EAST SIDE (79-96)","1579","44","512 EAST 83RD STREET, 2B","10028","06/17/2015",318608,-73.948002,40.773736
"5434","2015","UPPER EAST SIDE (79-96)","1579","44","512 EAST 83RD STREET, 4C","10028","07/13/2015",349148,-73.948002,40.773736
"5435","2015","UPPER EAST SIDE (79-96)","1579","49","500 E. 83RD STREET, 10L","10028","06/16/2015",825000,-73.948204,40.773821
"5436","2015","UPPER EAST SIDE (79-96)","1579","49","500 EAST 83 STREET, 15B","10028","11/03/2015",1430000,-73.948204,40.773821
"5437","2015","UPPER EAST SIDE (79-96)","1579","49","500 EAST 83RD STREET, 10C","10028","04/02/2015",745000,-73.948204,40.773821
"5438","2015","UPPER EAST SIDE (79-96)","1579","49","500 EAST 83RD STREET, 10M","10028","02/24/2015",365000,-73.948204,40.773821
"5439","2015","UPPER EAST SIDE (79-96)","1579","49","500 EAST 83RD STREET, 11G","10028","05/29/2015",949000,-73.948204,40.773821
"5440","2015","UPPER EAST SIDE (79-96)","1579","49","500 EAST 83RD STREET, 2H","10028","08/17/2015",707000,-73.948204,40.773821
"5441","2015","UPPER EAST SIDE (79-96)","1579","49","500 EAST 83RD STREET, 3L","10028","06/22/2015",859000,-73.948204,40.773821
"5442","2015","UPPER EAST SIDE (79-96)","1579","49","500 EAST 83RD STREET, 4A","10028","04/07/2015",575000,-73.948204,40.773821
"5443","2015","UPPER EAST SIDE (79-96)","1579","5","505 EAST 82ND STREET, 2H","10028","09/10/2015",345000,-73.948584,40.773171
"5444","2015","UPPER EAST SIDE (79-96)","1579","5","505 EAST 82ND STREET, 3J","10028","07/01/2015",460000,-73.948584,40.773171
"5445","2015","UPPER EAST SIDE (79-96)","1579","5","505 EAST 82ND STREET, 4E","10028","08/04/2015",740000,-73.948584,40.773171
"5446","2015","UPPER EAST SIDE (79-96)","1579","5","505 EAST 82ND STREET, 5A","10028","05/14/2015",390000,-73.948584,40.773171
"5447","2015","UPPER EAST SIDE (79-96)","1579","5","505 EAST 82ND STREET, 6F","10028","11/30/2015",390000,-73.948584,40.773171
"5448","2015","UPPER EAST SIDE (79-96)","1579","5","505 EAST 82ND STREET, 6H","10028","12/11/2015",355000,-73.948584,40.773171
"5449","2015","UPPER EAST SIDE (79-96)","1579","5","505 EAST 82ND STREET, G","10028","10/09/2015",612500,-73.948584,40.773171
"5450","2015","UPPER EAST SIDE (79-96)","1580","1008","90 EAST END AVENUE","10028","08/26/2015",550000,-73.945901,40.7734
"5451","2015","UPPER EAST SIDE (79-96)","1580","1020","90 EAST END AVENUE","10028","06/09/2015",4457150,-73.945901,40.7734
"5452","2015","UPPER EAST SIDE (79-96)","1580","1033","90 EAST END AVENUE","10028","06/24/2015",3600000,-73.945901,40.7734
"5453","2015","UPPER EAST SIDE (79-96)","1580","14","521 EAST 83RD STREET, 1E","10028","09/21/2015",400000,-73.947854,40.773695
"5454","2015","UPPER EAST SIDE (79-96)","1580","23","80 EAST END AVENUE, 10F","10028","07/16/2015",1150000,-73.946129,40.773093
"5455","2015","UPPER EAST SIDE (79-96)","1580","23","80 EAST END AVENUE, 12B","10028","07/30/2015",1265000,-73.946129,40.773093
"5456","2015","UPPER EAST SIDE (79-96)","1580","23","80 EAST END AVENUE, 16D","10028","07/23/2015",2350000,-73.946129,40.773093
"5457","2015","UPPER EAST SIDE (79-96)","1580","23","80 EAST END AVENUE, 17E","10028","01/12/2015",1625000,-73.946129,40.773093
"5458","2015","UPPER EAST SIDE (79-96)","1580","23","80 EAST END AVENUE, 1F","10028","04/28/2015",299000,-73.946129,40.773093
"5459","2015","UPPER EAST SIDE (79-96)","1580","23","80 EAST END AVENUE, 20B","10028","02/17/2015",1390000,-73.946129,40.773093
"5460","2015","UPPER EAST SIDE (79-96)","1580","23","80 EAST END AVENUE, 8K","10028","04/23/2015",1175000,-73.946129,40.773093
"5461","2015","UPPER EAST SIDE (79-96)","1580","33","530 EAST 84TH STREET, 1N","10028","08/18/2015",400000,-73.947233,40.774244
"5462","2015","UPPER EAST SIDE (79-96)","1580","33","530 EAST 84TH STREET, 2G","10028","06/09/2015",324000,-73.947233,40.774244
"5463","2015","UPPER EAST SIDE (79-96)","1580","33","530 EAST 84TH STREET, 2H","10028","02/05/2015",427000,-73.947233,40.774244
"5464","2015","UPPER EAST SIDE (79-96)","1580","33","530 EAST 84TH STREET, 2NPRS","10028","08/18/2015",1660000,-73.947233,40.774244
"5465","2015","UPPER EAST SIDE (79-96)","1580","33","530 EAST 84TH STREET, 5J","10028","06/10/2015",449000,-73.947233,40.774244
"5466","2015","UPPER EAST SIDE (79-96)","1580","43","510 E 84 ST, 5D","10028","11/13/2015",995000,-73.947569,40.774386
"5467","2015","UPPER EAST SIDE (79-96)","1580","6","505 EAST 83RD, 5A","10028","04/20/2015",375000,-73.948125,40.773808
"5468","2015","UPPER EAST SIDE (79-96)","1580","8","509 EAST 83RD STREET, 1E","10028","07/30/2015",384500,-73.948056,40.77378
"5469","2015","UPPER EAST SIDE (79-96)","1581","12","533 EAST 84TH STREET, 1A","10028","01/09/2015",280500,-73.94719,40.774244
"5470","2015","UPPER EAST SIDE (79-96)","1582","30","130 EAST END AVENUE, 3C","10028","05/18/2015",280000,-73.944951,40.774698
"5471","2015","UPPER EAST SIDE (79-96)","1582","30","130 EAST END AVENUE, 3D","10028","03/13/2015",725000,-73.944951,40.774698
"5472","2015","UPPER EAST SIDE (79-96)","1582","34","530 EAST 86TH STREET, 12B","10028","07/22/2015",1900000,-73.945972,40.775431
"5473","2015","UPPER EAST SIDE (79-96)","1582","34","530 EAST 86TH STREET, 1C","10028","01/15/2015",623470,-73.945972,40.775431
"5474","2015","UPPER EAST SIDE (79-96)","1582","40","520 EAST 86TH STREET, 3A","10028","02/04/2015",3850000,-73.946264,40.775558
"5475","2015","UPPER EAST SIDE (79-96)","1582","40","520 EAST 86TH STREET, 8B","10028","06/08/2015",1995000,-73.946264,40.775558
"5476","2015","UPPER EAST SIDE (79-96)","1582","40","520 EAST 86TH STREET, 9A","10028","03/02/2015",4240000,-73.946264,40.775558
"5477","2015","UPPER EAST SIDE (79-96)","1582","46","510 EAST 86TH   STREET","10028","01/12/2015",2100000,-73.946557,40.775681
"5478","2015","UPPER EAST SIDE (79-96)","1582","46","510 EAST 86TH   STREET, 20C","10028","04/23/2015",799000,-73.946557,40.775681
"5479","2015","UPPER EAST SIDE (79-96)","1582","46","510 EAST 86TH STREET, 11A","10028","11/18/2015",1360000,-73.946557,40.775681
"5480","2015","UPPER EAST SIDE (79-96)","1582","5","515 EAST 85TH   STREET, 10D","10028","09/16/2015",560000,-73.947027,40.775004
"5481","2015","UPPER EAST SIDE (79-96)","1582","5","515 EAST 85TH   STREET, 4G","10028","09/28/2015",385000,-73.947027,40.775004
"5482","2015","UPPER EAST SIDE (79-96)","1582","5","515 EAST 85TH STREET, 3C","10028","12/01/2015",999000,-73.947027,40.775004
"5483","2015","UPPER EAST SIDE (79-96)","1582","5","515 EAST 85TH STREET, 8D","10028","04/15/2015",505000,-73.947027,40.775004
"5484","2015","UPPER EAST SIDE (79-96)","1582","5","515 EAST 85TH STREET, 8G","10028","12/16/2015",380000,-73.947027,40.775004
"5485","2015","UPPER EAST SIDE (79-96)","1582","5","515 EAST 85TH STREET, 9-D","10028","05/18/2015",635503,-73.947027,40.775004
"5486","2015","UPPER EAST SIDE (79-96)","1583","12","525 EAST 86TH   STREET, 11G","10028","10/23/2015",772500,-73.946102,40.775508
"5487","2015","UPPER EAST SIDE (79-96)","1583","12","525 EAST 86TH STREET, 15F","10028","12/30/2015",1585000,-73.946102,40.775508
"5488","2015","UPPER EAST SIDE (79-96)","1583","12","525 EAST 86TH STREET, 17E","10028","11/30/2015",325000,-73.946102,40.775508
"5489","2015","UPPER EAST SIDE (79-96)","1583","12","525 EAST 86TH STREET, 20D","10028","10/19/2015",1465000,-73.946102,40.775508
"5490","2015","UPPER EAST SIDE (79-96)","1583","15","535 EAST 86TH STREET, 12E","10028","03/20/2015",1499000,-73.945795,40.775376
"5491","2015","UPPER EAST SIDE (79-96)","1583","15","535 EAST 86TH STREET, 15B","10028","07/07/2015",1485000,-73.945795,40.775376
"5492","2015","UPPER EAST SIDE (79-96)","1583","15","535 EAST 86TH STREET, 4E","10028","01/29/2015",1352500,-73.945795,40.775376
"5493","2015","UPPER EAST SIDE (79-96)","1583","15","535 EAST 86TH STREET, 5F","10028","12/07/2015",2260000,-73.945795,40.775376
"5494","2015","UPPER EAST SIDE (79-96)","1583","15","535 EAST 86TH STREET, PHB","10028","12/09/2015",3895000,-73.945795,40.775376
"5495","2015","UPPER EAST SIDE (79-96)","1583","8","515 EAST 86TH STREET","10028","09/17/2015",1500016,-73.946409,40.775637
"5496","2015","UPPER EAST SIDE (79-96)","1583","9","519 EAST 86TH STREET, 2E 2F","10028","01/30/2015",2650000,-73.946286,40.775585
"5497","2015","UPPER EAST SIDE (79-96)","1584","16","531 EAST 87TH STREET, 3D","10128","11/30/2015",317000,-73.945769,40.776246
"5498","2015","UPPER EAST SIDE (79-96)","1584","16","531 EAST 87TH STREET, 4D","10128","01/08/2015",305000,-73.945769,40.776246
"5499","2015","UPPER EAST SIDE (79-96)","1584","39","522 EAST 88TH STREET, 3B","10128","07/17/2015",349000,-73.9454,40.776894
"5500","2015","UPPER EAST SIDE (79-96)","1584","39","522 EAST 88TH STREET, 4A","10128","04/02/2015",350000,-73.9454,40.776894
"5501","2015","UPPER EAST SIDE (79-96)","1585","13","521 EAST 88TH STREET, 1C","10128","04/15/2015",960000,-73.945429,40.776927
"5502","2015","UPPER EAST SIDE (79-96)","1585","17","529 EAST 88TH STREET, 5C","10128","08/26/2015",377500,-73.945267,40.776858
"5503","2015","UPPER EAST SIDE (79-96)","1585","18","531 EAST 88TH ST, 5E","10128","09/23/2015",306525,-73.945227,40.776842
"5504","2015","UPPER EAST SIDE (79-96)","1585","18","531 EAST 88TH STREET, #5B","10128","08/07/2015",670000,-73.945227,40.776842
"5505","2015","UPPER EAST SIDE (79-96)","1585","18","531 EAST 88TH STREET, 2B","10128","02/04/2015",612500,-73.945227,40.776842
"5506","2015","UPPER EAST SIDE (79-96)","1585","18","531 EAST 88TH STREET, 4B","10128","07/13/2015",690000,-73.945227,40.776842
"5507","2015","UPPER EAST SIDE (79-96)","1585","18","531 EAST 88TH STREET, 4C","10128","04/01/2015",625000,-73.945227,40.776842
"5508","2015","UPPER EAST SIDE (79-96)","1585","18","531 EAST 88TH STREET, 4E","10128","06/01/2015",315000,-73.945227,40.776842
"5509","2015","UPPER EAST SIDE (79-96)","1585","23","180 EAST END AVENUE, 11H","10128","10/23/2015",3400000,-73.943646,40.776501
"5510","2015","UPPER EAST SIDE (79-96)","1585","23","180 EAST END AVENUE, 12G","10128","10/26/2015",2425000,-73.943646,40.776501
"5511","2015","UPPER EAST SIDE (79-96)","1585","23","180 EAST END AVENUE, 16C","10128","07/31/2015",2090000,-73.943646,40.776501
"5512","2015","UPPER EAST SIDE (79-96)","1585","23","180 EAST END AVENUE, 16F","10128","12/29/2015",2100000,-73.943646,40.776501
"5513","2015","UPPER EAST SIDE (79-96)","1585","23","180 EAST END AVENUE, 19D","10128","04/10/2015",2725000,-73.943646,40.776501
"5514","2015","UPPER EAST SIDE (79-96)","1585","23","180 EAST END AVENUE, 21D","10128","08/31/2015",2895000,-73.943646,40.776501
"5515","2015","UPPER EAST SIDE (79-96)","1585","7","509 EAST 88TH   STREET, 1A","10128","09/09/2015",259000,-73.945671,40.777031
"5516","2015","UPPER EAST SIDE (79-96)","1585","7","509 EAST 88TH STREET, 4D","10128","05/07/2015",300000,-73.945671,40.777031
"5517","2015","UPPER EAST SIDE (79-96)","1585","7","509 EAST 88TH STREET, 5A","10128","07/14/2015",275000,-73.945671,40.777031
"5518","2015","UPPER EAST SIDE (79-96)","1585","7","509 EAST 88TH STREET, 5D","10128","01/23/2015",310000,-73.945671,40.777031
"5519","2015","UPPER EAST SIDE (79-96)","1585","8","515 EAST 88TH STREET, 3O","10128","11/05/2015",322500,-73.945552,40.776979
"5520","2015","UPPER EAST SIDE (79-96)","1585","8","515 EAST 88TH STREET, 5B","10128","01/16/2015",340000,-73.945552,40.776979
"5521","2015","UPPER EAST SIDE (79-96)","1586","13","525 EAST 89TH   STREET, 2/3H","10128","10/01/2015",1625000,-73.944891,40.777522
"5522","2015","UPPER EAST SIDE (79-96)","1586","13","525 EAST 89TH STREET, 2D","10128","12/21/2015",864494,-73.944891,40.777522
"5523","2015","UPPER EAST SIDE (79-96)","1586","21","200 EAST END AVENUE, 12G","10128","03/26/2015",834000,-73.94331,40.776975
"5524","2015","UPPER EAST SIDE (79-96)","1586","21","200 EAST END AVENUE, 15E","10128","03/05/2015",720000,-73.94331,40.776975
"5525","2015","UPPER EAST SIDE (79-96)","1586","21","200 EAST END AVENUE, 16N","10128","03/16/2015",625000,-73.94331,40.776975
"5526","2015","UPPER EAST SIDE (79-96)","1586","21","200 EAST END AVENUE, 3D","10128","05/28/2015",356000,-73.94331,40.776975
"5527","2015","UPPER EAST SIDE (79-96)","1586","21","200 EAST END AVENUE, 6G","10128","09/16/2015",765000,-73.94331,40.776975
"5528","2015","UPPER EAST SIDE (79-96)","1586","21","200 EAST END AVENUE, 7A","10128","09/17/2015",600000,-73.94331,40.776975
"5529","2015","UPPER EAST SIDE (79-96)","1586","21","200 EAST END AVENUE, 8L","10128","09/11/2015",948000,-73.94331,40.776975
"5530","2015","UPPER EAST SIDE (79-96)","1586","21","200 EAST END, 9A","10128","04/28/2015",625000,-73.94331,40.776975
"5531","2015","UPPER EAST SIDE (79-96)","1586","35","530 EAST 90TH   STREET, 3C","10128","09/18/2015",675000,-73.944406,40.778118
"5532","2015","UPPER EAST SIDE (79-96)","1586","35","530 EAST 90TH STREET, 2A","10128","06/16/2015",950000,-73.944406,40.778118
"5533","2015","UPPER EAST SIDE (79-96)","1586","35","530 EAST 90TH STREET, 5C","10128","06/15/2015",695000,-73.944406,40.778118
"5534","2015","UPPER EAST SIDE (79-96)","1586","43","520 EAST 90 STREET, 1D","10128","10/26/2015",665000,-73.944576,40.778189
"5535","2015","UPPER EAST SIDE (79-96)","1586","43","520 EAST 90TH STREET, 2D","10128","04/02/2015",735000,-73.944576,40.778189
"5536","2015","UPPER EAST SIDE (79-96)","1586","43","520 EAST 90TH STREET, 3H","10128","02/26/2015",560000,-73.944576,40.778189
"5537","2015","UPPER EAST SIDE (79-96)","1586","43","520 EAST 90TH STREET, 3K","10128","11/09/2015",915000,-73.944576,40.778189
"5538","2015","UPPER EAST SIDE (79-96)","1586","43","520 EAST 90TH STREET, 5G","10128","06/16/2015",870000,-73.944576,40.778189
"5539","2015","UPPER EAST SIDE (79-96)","1586","5","515 EAST 89TH   STREET, 1D","10128","10/01/2015",840056,-73.945096,40.777608
"5540","2015","UPPER EAST SIDE (79-96)","1586","5","515 EAST 89TH STREET, 3L","10128","10/01/2015",840056,-73.945096,40.777608
"5541","2015","UPPER EAST SIDE (79-96)","1586","5","515 EAST 89TH STREET, 4B","10128","06/05/2015",750000,-73.945096,40.777608
"5542","2015","UPPER EAST SIDE (79-96)","1586","5","515 EAST 89TH STREET, 4D","10128","12/09/2015",825000,-73.945096,40.777608
"5543","2015","UPPER EAST SIDE (79-96)","1586","5","515 EAST 89TH STREET, 4L","10128","02/03/2015",663000,-73.945096,40.777608
"5544","2015","UPPER EAST SIDE (79-96)","1589","19","25 EAST END AVENUE, 1A","10028","09/11/2015",1575000,-73.947394,40.771318
"5545","2015","UPPER EAST SIDE (79-96)","1589","23","33 EAST END AVENUE, 11B","10028","04/20/2015",765000,-73.946903,40.771512
"5546","2015","UPPER EAST SIDE (79-96)","1589","23","33 EAST END AVENUE, 1B","10028","03/16/2015",650000,-73.946903,40.771512
"5547","2015","UPPER EAST SIDE (79-96)","1589","23","33 EAST END AVENUE, 6FE","10028","04/29/2015",1400000,-73.946903,40.771512
"5548","2015","UPPER EAST SIDE (79-96)","1589","34","45 EAST END AVENUE, 20C","10028","02/12/2015",755000,-73.946942,40.771938
"5549","2015","UPPER EAST SIDE (79-96)","1589","34","45 EAST END AVENUE, 6C","10028","09/21/2015",1375000,-73.946942,40.771938
"5550","2015","UPPER EAST SIDE (79-96)","1589","34","45 EAST END AVENUE, 6D","10028","09/21/2015",650000,-73.946942,40.771938
"5551","2015","UPPER EAST SIDE (79-96)","1589","34","45 EAST END AVENUE, 9A","10028","03/04/2015",1875000,-73.946942,40.771938
"5552","2015","UPPER EAST SIDE (79-96)","1589","34","45 EAST END AVENUE, 9E","10028","01/21/2015",660000,-73.946942,40.771938
"5553","2015","UPPER EAST SIDE (79-96)","1589","41","55 EAST END AVENUE, 11N","10028","05/05/2015",335000,-73.946783,40.77216
"5554","2015","UPPER EAST SIDE (79-96)","1589","41","55 EAST END AVENUE, 12D","10028","08/03/2015",1510000,-73.946783,40.77216
"5555","2015","UPPER EAST SIDE (79-96)","1589","41","55 EAST END AVENUE, 15F","10028","05/21/2015",650000,-73.946783,40.77216
"5556","2015","UPPER EAST SIDE (79-96)","1589","41","55 EAST END AVENUE, 2D","10028","04/14/2015",1100000,-73.946783,40.77216
"5557","2015","UPPER EAST SIDE (79-96)","1589","41","55 EAST END AVENUE, 3F","10028","06/19/2015",685000,-73.946783,40.77216
"5558","2015","UPPER EAST SIDE (79-96)","1589","41","55 EAST END AVENUE, 4C/4D","10028","12/24/2015",1000000,-73.946783,40.77216
