"Year","Distance","BLOCK","avg.index"
2017,"2-3 blocks left",1523,171.951002793672
2017,"2-3 blocks left",1524,171.951002793672
2017,"2-3 blocks left",1412,171.951002793672
2017,"2-3 blocks left",1516,171.951002793672
2017,"2-3 blocks left",1405,171.951002793672
2017,"2-3 blocks left",1406,171.951002793672
2017,"2-3 blocks left",1515,171.951002793672
2017,"2-3 blocks left",1521,171.951002793672
2017,"2-3 blocks left",1522,171.951002793672
2017,"2-3 blocks left",1509,171.951002793672
2017,"2-3 blocks left",1411,171.951002793672
2017,"2-3 blocks left",1510,171.951002793672
2017,"2-3 blocks left",1408,171.951002793672
2017,"2-3 blocks left",1512,171.951002793672
2017,"2-3 blocks left",1513,171.951002793672
2017,"2-3 blocks left",1514,171.951002793672
2017,"2-3 blocks left",1519,171.951002793672
2017,"2-3 blocks left",1517,171.951002793672
2017,"2-3 blocks left",1518,171.951002793672
2017,"2-3 blocks left",1407,171.951002793672
2017,"2-3 blocks left",1508,171.951002793672
2017,"2-3 blocks left",1520,171.951002793672
2017,"2 blocks right",1560,106.784494157091
2017,"2 blocks right",1562,106.784494157091
2017,"2 blocks right",1570,106.784494157091
2017,"2 blocks right",1571,106.784494157091
2017,"2 blocks right",1569,106.784494157091
2017,"2 blocks right",1559,106.784494157091
2017,"2 blocks right",1464,106.784494157091
2017,"2 blocks right",1466,106.784494157091
2017,"2 blocks right",1563,106.784494157091
2017,"2 blocks right",1564,106.784494157091
2017,"2 blocks right",1565,106.784494157091
2017,"2 blocks right",1566,106.784494157091
2017,"2 blocks right",1567,106.784494157091
2017,"2 blocks right",1472,106.784494157091
2017,"2 blocks right",1473,106.784494157091
2017,"2 blocks right",1469,106.784494157091
2017,"2 blocks right",1470,106.784494157091
2017,"2 blocks right",1467,106.784494157091
2017,"2 blocks right",1468,106.784494157091
2017,"2 blocks right",1471,106.784494157091
2017,"3-4 blocks right",1590,148.625171281658
2017,"3-4 blocks right",1576,148.625171281658
2017,"3-4 blocks right",1578,148.625171281658
2017,"3-4 blocks right",1579,148.625171281658
2017,"3-4 blocks right",1580,148.625171281658
2017,"3-4 blocks right",1577,148.625171281658
2017,"3-4 blocks right",1586,148.625171281658
2017,"3-4 blocks right",1589,148.625171281658
2017,"3-4 blocks right",1483,148.625171281658
2017,"3-4 blocks right",1484,148.625171281658
2017,"3-4 blocks right",1485,148.625171281658
2017,"3-4 blocks right",1486,148.625171281658
2017,"3-4 blocks right",1487,148.625171281658
2017,"3-4 blocks right",1489,148.625171281658
2017,"3-4 blocks right",1490,148.625171281658
2017,"3-4 blocks right",1581,148.625171281658
2017,"3-4 blocks right",1582,148.625171281658
2017,"3-4 blocks right",1583,148.625171281658
2017,"3-4 blocks right",1584,148.625171281658
2017,"3-4 blocks right",1585,148.625171281658
2017,"4-5 blocks left",1385,152.864276413696
2017,"4-5 blocks left",1390,152.864276413696
2017,"4-5 blocks left",1386,152.864276413696
2017,"4-5 blocks left",1389,152.864276413696
2017,"4-5 blocks left",1393,152.864276413696
2017,"4-5 blocks left",1495,152.864276413696
2017,"4-5 blocks left",1384,152.864276413696
2017,"4-5 blocks left",1602,152.864276413696
2017,"4-5 blocks left",1498,152.864276413696
2017,"4-5 blocks left",1499,152.864276413696
2017,"4-5 blocks left",1383,152.864276413696
2017,"4-5 blocks left",1388,152.864276413696
2017,"4-5 blocks left",1503,152.864276413696
2017,"4-5 blocks left",1504,152.864276413696
2017,"4-5 blocks left",1505,152.864276413696
2017,"4-5 blocks left",1506,152.864276413696
2017,"4-5 blocks left",1507,152.864276413696
2017,"4-5 blocks left",1493,152.864276413696
2017,"4-5 blocks left",1494,152.864276413696
2017,"4-5 blocks left",1496,152.864276413696
2017,"4-5 blocks left",1497,152.864276413696
2017,"4-5 blocks left",1392,152.864276413696
2017,"4-5 blocks left",1492,152.864276413696
2017,"4-5 blocks left",1387,152.864276413696
2017,"4-5 blocks left",1502,152.864276413696
2017,"4-5 blocks left",1501,152.864276413696
2017,"4-5 blocks left",1491,152.864276413696
2017,"4-5 blocks left",1391,152.864276413696
2017,"4-5 blocks left",1500,152.864276413696
2017,"other",1375,161.441565164033
2017,"other",1376,161.441565164033
2017,"other",1377,161.441565164033
2017,"other",1378,161.441565164033
2017,"other",1379,161.441565164033
2017,"other",1380,161.441565164033
2017,"other",1381,161.441565164033
2017,"other",1382,161.441565164033
2017,"other",1773,161.441565164033
2017,"other",1774,161.441565164033
2017,"other",1783,161.441565164033
2017,"other",1785,161.441565164033
2017,"other",1786,161.441565164033
2017,"other",1788,161.441565164033
2017,"other",1795,161.441565164033
2017,"other",1796,161.441565164033
2017,"other",1806,161.441565164033
2017,"other",1807,161.441565164033
2017,"other",1815,161.441565164033
2017,"other",1395,161.441565164033
2017,"other",1396,161.441565164033
2017,"other",1397,161.441565164033
2017,"other",1398,161.441565164033
2017,"other",1399,161.441565164033
2017,"other",1400,161.441565164033
2017,"other",1401,161.441565164033
2017,"other",1402,161.441565164033
2017,"other",1610,161.441565164033
2017,"other",1613,161.441565164033
2017,"other",1614,161.441565164033
2017,"other",1615,161.441565164033
2017,"other",1616,161.441565164033
2017,"other",1620,161.441565164033
2017,"other",1621,161.441565164033
2017,"other",1456,161.441565164033
2017,"other",1457,161.441565164033
2017,"other",1458,161.441565164033
2017,"other",1460,161.441565164033
2017,"other",1415,161.441565164033
2017,"other",1416,161.441565164033
2017,"other",1417,161.441565164033
2017,"other",1418,161.441565164033
2017,"other",1419,161.441565164033
2017,"other",1420,161.441565164033
2017,"other",1421,161.441565164033
2017,"other",1422,161.441565164033
2017,"other",1635,161.441565164033
2017,"other",1636,161.441565164033
2017,"other",1638,161.441565164033
2017,"other",1643,161.441565164033
2017,"other",1644,161.441565164033
2017,"other",1645,161.441565164033
2017,"other",1604,161.441565164033
2017,"other",1652,161.441565164033
2017,"other",1655,161.441565164033
2017,"other",1659,161.441565164033
2017,"other",1660,161.441565164033
2017,"other",1436,161.441565164033
2017,"other",1437,161.441565164033
2017,"other",1438,161.441565164033
2017,"other",1439,161.441565164033
2017,"other",1440,161.441565164033
2017,"other",1441,161.441565164033
2017,"other",1677,161.441565164033
2017,"other",1603,161.441565164033
2017,"other",1461,161.441565164033
2017,"other",1607,161.441565164033
2017,"other",1683,161.441565164033
2017,"other",1687,161.441565164033
2017,"other",1688,161.441565164033
2017,"other",1708,161.441565164033
2017,"other",1709,161.441565164033
2017,"other",1710,161.441565164033
2017,"other",1711,161.441565164033
2017,"other",1718,161.441565164033
2017,"other",1722,161.441565164033
2017,"other",1724,161.441565164033
2017,"other",1725,161.441565164033
2017,"other",1680,161.441565164033
2017,"other",1628,161.441565164033
2017,"other",1629,161.441565164033
2017,"other",1630,161.441565164033
2017,"other",1631,161.441565164033
2017,"other",1632,161.441565164033
2017,"other",1633,161.441565164033
2017,"other",1634,161.441565164033
2017,"other",1754,161.441565164033
2017,"other",1770,161.441565164033
2017,"other",1771,161.441565164033
2017,"other",1676,161.441565164033
2017,"other",1623,161.441565164033
2017,"other",1748,161.441565164033
2017,"other",1681,161.441565164033
2017,"other",1682,161.441565164033
2017,"other",1746,161.441565164033
2017,"other",1666,161.441565164033
2017,"other",1749,161.441565164033
2017,"other",1661,161.441565164033
2017,"other",1665,161.441565164033
2017,"other",1627,161.441565164033
2017,"other",1671,161.441565164033
2017,"other",1675,161.441565164033
2017,"other",1622,161.441565164033
2017,"other",1751,161.441565164033
2017,"other",1753,161.441565164033
2017,"other",1727,161.441565164033
2017,"other",1745,161.441565164033
2017,"other",1625,161.441565164033
2017,"other",1750,161.441565164033
