"BLOCK","LOT","TAX.CLASS","SALE.PRICE","Year"
"1502","40","2","3650000",2017
"1503","14","2","3150000",2017
"1503","14","2","3395000",2017
"1503","14","2","1995000",2017
"1503","14","2","4175000",2017
"1503","38","2","1260000",2017
"1503","38","2","1487500",2017
"1503","38","2","1950000",2017
"1503","38","2","1375000",2017
"1504","31","2","6250000",2017
"1504","31","2","5355000",2017
"1504","40","2","1843250",2017
"1504","40","2","1447500",2017
"1504","56","2","2900000",2017
"1504","69","2","0",2017
"1504","69","2","5200000",2017
"1504","69","2","7700000",2017
"1505","1","2","7150000",2017
"1505","1","2","0",2017
"1505","1","2","8600000",2017
"1505","40","2","2680000",2017
"1505","44","2","545000",2017
"1505","44","2","587500",2017
"1505","44","2","1567000",2017
"1505","44","2","450000",2017
"1505","56","2","499990",2017
"1505","69","2","16000000",2017
"1505","69","2","0",2017
"1506","65","2","499000",2017
"1506","69","2","6500000",2017
"1506","69","2","6050000",2017
"1507","1","2","3450000",2017
"1507","1","2","2575000",2017
"1507","1","2","1575000",2017
"1507","21","2","370000",2017
"1507","21","2","1400000",2017
"1507","21","2","420000",2017
"1507","33","2","5700000",2017
"1507","33","2","0",2017
"1507","40","2","1999000",2017
"1507","41","2","995000",2017
"1507","41","2","4125000",2017
"1507","41","2","1100000",2017
"1507","41","2","2650000",2017
"1507","45","2","975000",2017
"1507","45","2","2525000",2017
"1507","56","2","1891500",2017
"1507","56","2","3580000",2017
"1507","64","2","0",2017
"1507","64","2","0",2017
"1507","69","2","3824000",2017
"1508","16","2","5500000",2017
"1508","27","2","995000",2017
"1508","27","2","0",2017
"1508","27","2","810000",2017
"1508","27","2","1200000",2017
"1508","31","2","750000",2017
"1508","31","2","507500",2017
"1508","31","2","6750000",2017
"1508","31","2","1625000",2017
"1508","31","2","0",2017
"1508","38","2","1550000",2017
"1508","38","2","660000",2017
"1508","38","2","630000",2017
"1508","38","2","2550000",2017
"1508","38","2","575000",2017
"1508","38","2","610000",2017
"1508","46","2","2410000",2017
"1508","64","2","3209375",2017
"1508","72","2","5900000",2017
"1508","72","2","1100000",2017
"1508","72","2","0",2017
"1509","1","2","5850000",2017
"1509","16","2","4313750",2017
"1509","51","2","785000",2017
"1509","51","2","640000",2017
"1509","51","2","1225000",2017
"1509","51","2","1424000",2017
"1509","51","2","3600000",2017
"1509","51","2","0",2017
"1509","56","2","1850000",2017
"1509","56","2","3925000",2017
"1509","56","2","3310000",2017
"1509","56","2","0",2017
"1509","56","2","1700000",2017
"1509","56","2","0",2017
"1509","71","2","849000",2017
"1510","1","2","412500",2017
"1510","1","2","0",2017
"1510","15","2","1250000",2017
"1510","30","2","2000000",2017
"1510","30","2","775000",2017
"1510","30","2","1100000",2017
"1510","60","2","0",2017
"1510","65","2","2397000",2017
"1510","65","2","2040000",2017
"1510","72","2","450000",2017
"1510","72","2","1950000",2017
"1511","1","2","0",2017
"1511","1","2","1635000",2017
"1511","1","2","2550000",2017
"1511","1","2","0",2017
"1511","53","2","1522500",2017
"1511","62","2","399000",2017
"1511","65","2","850000",2017
"1511","65","2","1360000",2017
"1511","69","2","351000",2017
"1511","69","2","4284000",2017
"1512","1","2","7600000",2017
"1512","1","2","3355000",2017
"1512","25","2","632500",2017
"1512","25","2","1230000",2017
"1512","48","2","383000",2017
"1512","48","2","375000",2017
"1512","52","2","680000",2017
"1512","52","2","499999",2017
"1512","52","2","560000",2017
"1512","59","2","3700000",2017
"1512","59","2","1110000",2017
"1512","59","2","1070000",2017
"1512","70","2","6196500",2017
"1512","70","2","4700000",2017
"1512","123","2","1268000",2017
"1512","123","2","16000000",2017
"1512","123","2","997000",2017
"1512","123","2","775000",2017
"1512","123","2","998000",2017
"1512","123","2","980000",2017
"1512","123","2","0",2017
"1512","123","2","1850000",2017
"1512","123","2","2500000",2017
"1513","1","2","2250000",2017
"1513","5","2","1800000",2017
"1513","5","2","0",2017
"1513","5","2","186000",2017
"1513","9","2","1175000",2017
"1513","9","2","800000",2017
"1513","15","2","2700000",2017
"1513","15","2","2775000",2017
"1513","20","2","1724000",2017
"1513","20","2","597000",2017
"1513","20","2","1465239",2017
"1514","8","2","1700000",2017
"1514","8","2","1415000",2017
"1514","8","2","5235000",2017
"1514","66","2","1740000",2017
"1514","66","2","2215000",2017
"1514","69","2","3137000",2017
"1514","69","2","3375000",2017
"1515","1","2","14167",2017
"1515","1","2","1795000",2017
"1515","1","2","2600000",2017
"1515","1","2","6400000",2017
"1515","1","2","2700000",2017
"1515","8","2","3495000",2017
"1515","8","2","850000",2017
"1515","8","2","2750000",2017
"1516","1","2","1975000",2017
"1516","1","2","0",2017
"1516","1","2","5300000",2017
"1516","1","2","625000",2017
"1516","1","2","0",2017
"1516","1","2","1340000",2017
"1516","1","2","625000",2017
"1516","1","2","2175000",2017
"1516","1","2","820000",2017
"1516","42","2","810000",2017
"1516","42","2","875000",2017
"1516","69","2","2995000",2017
"1516","69","2","3650000",2017
"1517","27","2","729000",2017
"1517","69","2","3725000",2017
"1517","69","2","901469",2017
"1517","69","2","905000",2017
"1517","69","2","6700000",2017
"1517","69","2","1000000",2017
"1518","49","2","585000",2017
"1518","49","2","1637000",2017
"1518","49","2","1290000",2017
"1518","61","2","1250000",2017
"1518","61","2","1450000",2017
"1518","61","2","1460000",2017
"1518","69","2","5200000",2017
"1518","69","2","0",2017
"1519","1","2","4575000",2017
"1519","8","2","2729025",2017
"1519","8","2","550000",2017
"1519","8","2","930000",2017
"1519","8","2","750000",2017
"1519","8","2","730000",2017
"1519","25","2","799000",2017
"1519","46","2","460000",2017
"1519","46","2","485000",2017
"1519","46","2","335000",2017
"1519","46","2","510000",2017
"1519","46","2","395000",2017
"1519","46","2","499000",2017
"1519","46","2","485000",2017
"1519","46","2","0",2017
"1519","46","2","485000",2017
"1519","60","2","650000",2017
"1519","67","2","510000",2017
"1519","67","2","1075000",2017
"1519","67","2","525000",2017
"1519","69","2","2300000",2017
"1520","4","2","3200000",2017
"1520","4","2","0",2017
"1520","41","2","400000",2017
"1520","41","2","572000",2017
"1520","41","2","519407",2017
"1520","41","2","610000",2017
"1521","1","2","4490000",2017
"1521","1","2","4750000",2017
"1521","51","2","525000",2017
"1521","69","2","6050000",2017
"1522","1","2","7625000",2017
"1522","1","2","3500000",2017
"1522","1","2","3900000",2017
"1522","1","2","5820750",2017
"1522","1","2","0",2017
"1522","12","2","1309169",2017
"1522","14","2","1100000",2017
"1522","14","2","870000",2017
"1522","14","2","1199000",2017
"1522","20","2","865000",2017
"1522","20","2","635000",2017
"1522","20","2","500000",2017
"1522","26","2","280000",2017
"1522","26","2","330000",2017
"1522","26","2","440000",2017
"1522","30","2","0",2017
"1522","30","2","850000",2017
"1522","30","2","499900",2017
"1522","41","2","759000",2017
"1522","41","2","565000",2017
"1522","44","2","750000",2017
"1522","44","2","777500",2017
"1522","50","2","250000",2017
"1522","50","2","1150000",2017
"1522","50","2","1490000",2017
"1522","50","2","905000",2017
"1522","59","2","565000",2017
"1522","59","2","2315000",2017
"1522","59","2","639000",2017
"1522","59","2","799000",2017
"1522","59","2","1600000",2017
"1523","1","2","725000",2017
"1523","1","2","3195000",2017
"1523","1","2","780000",2017
"1523","1","2","775000",2017
"1523","1","2","850000",2017
"1523","14","2","1235000",2017
"1523","14","2","3450000",2017
"1523","59","2","410000",2017
"1524","44","2","0",2017
"1525","1","2","1747500",2017
"1525","1","2","792500",2017
"1525","1","2","1575000",2017
"1525","1","2","900000",2017
"1525","9","2","815000",2017
"1525","9","2","0",2017
"1525","9","2","1515000",2017
"1525","9","2","801850",2017
"1525","9","2","2000000",2017
"1525","9","2","1850000",2017
"1525","13","2","1395000",2017
"1525","13","2","315000",2017
"1525","13","2","1530000",2017
"1525","13","2","1510226",2017
"1525","13","2","1350000",2017
"1525","15","2","1355000",2017
"1525","15","2","890000",2017
"1525","15","2","985000",2017
"1525","15","2","1125000",2017
"1525","19","2","415000",2017
"1525","19","2","340000",2017
"1525","21","2","1750000",2017
"1525","21","2","1525000",2017
"1525","21","2","1213000",2017
"1525","21","2","789143",2017
"1525","21","2","772000",2017
"1525","21","2","850000",2017
"1525","21","2","1575000",2017
"1525","21","2","1500000",2017
"1525","21","2","790000",2017
"1525","36","2","0",2017
"1525","36","2","492000",2017
"1525","36","2","500000",2017
"1525","36","2","1060000",2017
"1527","35","2","0",2017
"1527","35","2","617000",2017
"1527","35","2","1055000",2017
"1529","1","2","658350",2017
"1529","1","2","0",2017
"1529","45","2","910000",2017
"1529","45","2","815000",2017
"1529","45","2","1650000",2017
"1529","45","2","1650000",2017
"1529","45","2","525000",2017
"1529","45","2","463000",2017
"1532","15","2","619000",2017
"1532","15","2","1145000",2017
"1532","15","2","619000",2017
"1532","22","2","665000",2017
"1532","22","2","655000",2017
"1532","22","2","1476000",2017
"1532","22","2","1205000",2017
"1532","22","2","2325000",2017
"1532","22","2","675000",2017
"1532","22","2","725000",2017
"1532","22","2","600000",2017
"1532","22","2","1660000",2017
"1532","31","2","0",2017
"1532","39","2","550000",2017
"1532","39","2","329000",2017
"1532","39","2","345000",2017
"1533","22","2","1661483",2017
"1533","22","2","955605",2017
"1533","22","2","1275000",2017
"1533","22","2","1625000",2017
"1533","22","2","755000",2017
"1533","22","2","940000",2017
"1533","22","2","798188",2017
"1533","122","2","957734",2017
"1533","122","2","450000",2017
"1533","122","2","1110037",2017
"1533","122","2","680000",2017
"1533","122","2","986000",2017
"1533","122","2","474500",2017
"1533","122","2","960000",2017
"1533","122","2","599000",2017
"1533","122","2","505000",2017
"1533","122","2","822436",2017
"1535","3","2","730000",2017
"1535","3","2","805000",2017
"1535","3","2","975000",2017
"1535","3","2","0",2017
"1535","3","2","750000",2017
"1535","3","2","2100000",2017
"1535","3","2","730000",2017
"1542","14","2","1225000",2017
"1542","14","2","822500",2017
"1542","14","2","1255000",2017
"1542","14","2","1610000",2017
"1542","19","2","501000",2017
"1542","19","2","1300000",2017
"1542","19","2","970000",2017
"1542","19","2","710000",2017
"1542","19","2","1260000",2017
"1542","19","2","429000",2017
"1542","19","2","401800",2017
"1542","19","2","499000",2017
"1542","19","2","945000",2017
"1542","19","2","837500",2017
"1542","19","2","800000",2017
"1542","19","2","750000",2017
"1542","19","2","1150000",2017
"1542","19","2","790000",2017
"1542","19","2","766000",2017
"1542","19","2","700000",2017
"1542","19","2","1275000",2017
"1542","19","2","770000",2017
"1542","19","2","310000",2017
"1542","19","2","1299000",2017
"1542","19","2","765000",2017
"1542","19","2","1390000",2017
"1542","19","2","0",2017
"1542","19","2","812500",2017
"1542","19","2","325000",2017
"1542","19","2","781000",2017
"1542","19","2","662000",2017
"1542","19","2","775000",2017
"1542","19","2","740000",2017
"1542","19","2","703250",2017
"1542","19","2","0",2017
"1542","19","2","1850000",2017
"1542","19","2","1600000",2017
"1542","33","2","2075000",2017
"1542","33","2","1299999",2017
"1542","33","2","569000",2017
"1542","33","2","840000",2017
"1543","9","2","550000",2017
"1543","9","2","625000",2017
"1543","14","2","605000",2017
"1543","14","2","615000",2017
"1543","18","2","667500",2017
"1543","18","2","589000",2017
"1543","18","2","535000",2017
"1543","18","2","539000",2017
"1543","18","2","910000",2017
"1544","19","2","959000",2017
"1544","19","2","0",2017
"1544","19","2","380000",2017
"1544","19","2","0",2017
"1544","19","2","440000",2017
"1544","19","2","1050000",2017
"1544","19","2","1537557",2017
"1544","19","2","0",2017
"1544","19","2","1170000",2017
"1545","34","2","335000",2017
"1545","34","2","405000",2017
"1545","34","2","375000",2017
"1545","34","2","409000",2017
"1547","49","2","0",2017
"1547","49","2","845000",2017
"1547","49","2","2999000",2017
"1547","49","2","872000",2017
"1547","49","2","0",2017
"1549","18","2","860000",2017
"1549","18","2","1200000",2017
"1549","18","2","675000",2017
"1549","18","2","599000",2017
"1549","18","2","990000",2017
"1549","18","2","749000",2017
"1549","18","2","1280000",2017
"1550","1","2","620000",2017
"1550","1","2","625000",2017
"1550","1","2","775000",2017
"1550","1","2","0",2017
"1550","1","2","940000",2017
"1550","1","2","595000",2017
"1550","1","2","560000",2017
"1550","1","2","840000",2017
"1550","7","2","590000",2017
"1550","7","2","600000",2017
"1550","7","2","630000",2017
"1550","7","2","630000",2017
"1550","45","2","679000",2017
"1550","45","2","825000",2017
"1551","5","2","1185000",2017
"1551","5","2","835000",2017
"1551","5","2","650000",2017
"1551","5","2","0",2017
"1551","5","2","705000",2017
"1551","5","2","0",2017
"1551","5","2","605000",2017
"1552","9","2","285000",2017
"1552","9","2","302000",2017
"1552","13","2","430000",2017
"1552","13","2","465000",2017
"1552","13","2","340000",2017
"1553","20","2","800000",2017
"1554","23","2","2225000",2017
"1554","23","2","3658686",2017
"1554","23","2","1550000",2017
"1554","23","2","4200281",2017
"1554","23","2","2200000",2017
"1554","23","2","2750000",2017
"1554","23","2","18072",2017
"1554","23","2","1760000",2017
"1554","23","2","1598048",2017
"1554","23","2","620000",2017
"1555","23","2","619000",2017
"1555","23","2","0",2017
"1555","23","2","679000",2017
"1555","23","2","665000",2017
"1555","23","2","660000",2017
"1555","23","2","680000",2017
"1555","23","2","655000",2017
"1555","23","2","1660000",2017
"1555","23","2","675000",2017
"1555","23","2","674500",2017
"1556","23","2","518000",2017
"1556","23","2","586000",2017
"1556","23","2","575000",2017
"1556","23","2","650000",2017
"1556","23","2","616000",2017
"1556","23","2","625000",2017
"1556","23","2","575000",2017
"1556","23","2","650000",2017
"1556","23","2","615000",2017
"1556","23","2","595000",2017
"1556","23","2","655000",2017
"1556","23","2","665000",2017
"1556","23","2","640000",2017
"1556","23","2","640000",2017
"1556","23","2","610000",2017
"1556","23","2","600000",2017
"1556","23","2","655000",2017
"1556","23","2","535000",2017
"1556","23","2","715000",2017
"1556","23","2","1470000",2017
"1556","23","2","567000",2017
"1559","10","2","0",2017
"1559","10","2","582500",2017
"1559","10","2","845000",2017
"1559","10","2","880000",2017
"1559","10","2","757500",2017
"1560","5","2","450000",2017
"1560","5","2","415000",2017
"1560","5","2","460000",2017
"1560","5","2","478500",2017
"1560","5","2","492500",2017
"1560","5","2","380000",2017
"1560","5","2","445000",2017
"1560","5","2","480000",2017
"1560","5","2","325000",2017
"1562","5","2","475000",2017
"1562","5","2","475000",2017
"1562","18","2","550000",2017
"1562","18","2","550000",2017
"1563","32","2","1210000",2017
"1563","32","2","400000",2017
"1563","32","2","750000",2017
"1564","47","2","450000",2017
"1564","47","2","0",2017
"1564","47","2","1225000",2017
"1564","47","2","345000",2017
"1564","47","2","750000",2017
"1565","9","2","615000",2017
"1565","9","2","545000",2017
"1565","9","2","565000",2017
"1565","17","2","436120",2017
"1565","17","2","425980",2017
"1565","17","2","379000",2017
"1565","17","2","1216908",2017
"1565","17","2","763787",2017
"1565","17","2","444695",2017
"1565","28","2","465000",2017
"1565","29","2","0",2017
"1565","29","2","1520000",2017
"1565","29","2","725000",2017
"1565","29","2","725000",2017
"1565","29","2","0",2017
"1565","29","2","1150000",2017
"1565","29","2","1275000",2017
"1565","29","2","1175000",2017
"1565","29","2","749000",2017
"1565","29","2","740000",2017
"1565","29","2","0",2017
"1565","29","2","1040000",2017
"1565","29","2","710000",2017
"1565","29","2","760000",2017
"1565","29","2","1600000",2017
"1566","1","2","545000",2017
"1566","1","2","1713619",2017
"1566","1","2","595000",2017
"1566","1","2","451000",2017
"1566","1","2","750000",2017
"1566","1","2","485000",2017
"1566","10","2","2381250",2017
"1566","10","2","2487500",2017
"1566","10","2","1200000",2017
"1566","10","2","900000",2017
"1566","10","2","0",2017
"1566","10","2","2200000",2017
"1566","14","2","775000",2017
"1566","14","2","675000",2017
"1566","14","2","677352",2017
"1566","14","2","0",2017
